p edges 1061 6549
e 678 318 1
e 678 679 1
e 679 11 2
e 679 45 1
e 679 48 1
e 679 54 2
e 679 682 1
e 680 11 4
e 680 31 2
e 680 32 2
e 680 48 2
e 680 54 2
e 680 681 2
e 681 11 2
e 681 48 2
e 681 54 2
e 681 170 2
e 681 456 2
e 682 9 2
e 682 11 4
e 682 54 2
e 682 680 2
e 682 823 1
e 682 831 1
e 683 11 2
e 683 48 2
e 683 54 2
e 683 684 2
e 684 11 3
e 684 54 2
e 684 318 1
e 684 678 1
e 685 10 1
e 685 11 1
e 685 549 1
e 686 10 1
e 686 11 1
e 686 544 1
e 687 10 1
e 687 11 1
e 687 553 1
e 688 10 1
e 688 11 1
e 688 546 1
e 689 10 1
e 689 11 1
e 689 34 1
e 689 36 1
e 690 9 1
e 690 36 2
e 690 449 2
e 690 516 1
e 690 691 2
e 691 156 2
e 691 449 2
e 692 318 2
e 693 2 2
e 693 3 2
e 693 694 2
e 694 3 3
e 694 162 1
e 694 696 2
e 695 10 2
e 695 11 2
e 695 153 2
e 695 156 2
e 695 291 2
e 695 578 2
e 695 691 4
e 695 693 2
e 695 696 2
e 696 11 2
e 697 54 1
e 698 54 1
e 699 10 2
e 699 11 2
e 699 48 2
e 699 54 1
e 700 3 3
e 700 160 1
e 700 162 1
e 700 694 1
e 701 11 1
e 701 34 2
e 701 54 1
e 701 170 2
e 701 440 1
e 702 11 1
e 702 48 1
e 702 578 2
e 702 703 2
e 702 706 1
e 703 11 1
e 703 48 1
e 703 707 1
e 704 11 1
e 704 48 1
e 704 578 2
e 704 702 2
e 704 705 1
e 705 578 2
e 705 706 2
e 707 54 1
e 707 174 1
e 707 578 1
e 707 703 1
e 707 706 1
e 708 44 2
e 708 709 2
e 709 54 1
e 709 853 1
e 710 9 1
e 710 10 1
e 710 11 3
e 710 51 1
e 710 53 1
e 710 77 2
e 710 95 1
e 710 408 1
e 710 835 1
e 711 2 1
e 711 3 1
e 711 712 1
e 711 713 1
e 711 714 1
e 712 2 1
e 712 3 3
e 712 713 1
e 712 714 1
e 713 3 1
e 713 714 1
e 715 6 2
e 715 844 2
e 716 11 2
e 716 75 2
e 716 77 2
e 716 80 2
e 716 469 2
e 717 11 2
e 717 75 2
e 717 77 2
e 717 398 2
e 717 710 2
e 718 107 1
e 718 110 1
e 718 217 1
e 718 255 1
e 718 258 1
e 719 7 2
e 719 17 1
e 719 20 1
e 719 26 1
e 719 28 1
e 719 30 1
e 719 100 1
e 719 102 1
e 720 9 1
e 720 291 1
e 720 721 1
e 721 729 2
e 722 9 1
e 722 11 1
e 722 36 1
e 722 720 1
e 722 735 2
e 723 236 1
e 723 724 1
e 724 7 1
e 724 725 1
e 724 727 1
e 724 728 1
e 725 7 1
e 725 236 1
e 725 726 1
e 725 728 1
e 726 7 1
e 726 156 1
e 726 727 1
e 726 728 1
e 727 7 2
e 727 156 1
e 727 725 1
e 727 728 2
e 728 7 2
e 728 156 1
e 729 3 1
e 729 730 1
e 729 731 1
e 729 732 1
e 730 3 1
e 730 731 1
e 730 732 1
e 731 3 1
e 731 732 1
e 732 3 1
e 733 30 1
e 733 734 1
e 733 735 1
e 734 30 1
e 734 735 1
e 735 30 1
e 736 36 1
e 736 60 1
e 736 722 1
e 736 733 2
e 736 737 1
e 737 36 1
e 737 722 1
e 737 734 2
e 738 10 1
e 738 54 1
e 738 739 1
e 738 740 1
e 739 10 1
e 739 54 2
e 739 738 1
e 739 740 1
e 739 741 1
e 740 11 1
e 740 48 1
e 740 742 2
e 740 744 1
e 741 10 1
e 741 11 1
e 741 54 1
e 741 335 1
e 741 738 1
e 742 7 1
e 742 178 1
e 742 743 1
e 743 7 2
e 743 30 1
e 743 350 2
e 743 744 1
e 744 11 2
e 744 36 1
e 744 747 1
e 745 10 1
e 745 53 1
e 745 54 1
e 745 739 1
e 746 10 1
e 746 11 2
e 746 36 1
e 746 174 1
e 746 335 1
e 746 748 1
e 747 36 1
e 747 350 1
e 747 743 1
e 747 744 1
e 748 11 1
e 748 51 1
e 748 53 1
e 748 174 1
e 748 745 1
e 749 70 1
e 749 750 1
e 749 751 1
e 750 11 2
e 750 54 2
e 750 751 1
e 750 827 2
e 751 11 1
e 751 740 1
e 752 54 1
e 752 648 1
e 752 753 1
e 752 756 1
e 754 11 3
e 754 24 2
e 754 48 1
e 754 755 1
e 754 779 1
e 754 780 1
e 754 784 1
e 755 54 1
e 755 648 1
e 755 754 1
e 755 758 1
e 756 10 1
e 756 11 3
e 756 24 2
e 756 48 1
e 756 53 1
e 756 752 1
e 756 754 1
e 756 781 1
e 756 782 1
e 756 784 1
e 757 9 1
e 757 11 1
e 757 24 1
e 757 51 1
e 757 53 1
e 757 756 1
e 758 648 1
e 759 11 1
e 759 440 1
e 759 760 1
e 760 392 1
e 760 636 1
e 760 771 1
e 761 11 1
e 761 440 1
e 761 762 1
e 762 392 1
e 762 636 1
e 762 772 1
e 763 11 1
e 763 440 1
e 763 764 1
e 764 392 1
e 764 636 1
e 764 773 1
e 765 11 1
e 765 440 1
e 765 766 1
e 766 392 1
e 766 636 1
e 766 774 1
e 767 11 1
e 767 440 1
e 767 768 1
e 768 392 1
e 768 636 1
e 768 775 1
e 769 11 1
e 769 440 1
e 769 770 1
e 770 392 1
e 770 636 1
e 770 776 1
e 777 10 1
e 777 53 1
e 777 392 1
e 777 636 1
e 777 759 1
e 778 10 1
e 778 53 1
e 778 392 1
e 778 636 1
e 778 761 1
e 779 10 2
e 779 11 2
e 779 24 1
e 779 51 1
e 779 53 2
e 779 291 1
e 779 392 1
e 779 636 1
e 779 763 1
e 779 777 1
e 780 10 2
e 780 11 2
e 780 24 1
e 780 51 1
e 780 53 2
e 780 291 1
e 780 392 1
e 780 636 1
e 780 765 1
e 780 778 1
e 781 10 2
e 781 11 3
e 781 24 1
e 781 51 2
e 781 53 2
e 781 291 2
e 781 392 1
e 781 636 1
e 781 767 1
e 781 779 1
e 781 785 1
e 782 10 2
e 782 11 3
e 782 24 1
e 782 51 2
e 782 53 2
e 782 291 2
e 782 392 1
e 782 636 1
e 782 769 1
e 782 780 1
e 782 786 1
e 783 11 2
e 783 24 2
e 783 754 1
e 783 756 1
e 783 779 1
e 783 781 1
e 784 11 2
e 784 24 2
e 784 780 1
e 784 782 1
e 785 10 1
e 785 53 1
e 786 10 1
e 786 53 1
e 787 70 1
e 787 73 1
e 788 11 1
e 788 36 2
e 788 51 1
e 788 53 1
e 788 789 1
e 789 791 2
e 790 617 1
e 790 791 1
e 790 792 1
e 790 793 1
e 791 617 1
e 791 792 1
e 791 793 1
e 792 617 1
e 792 793 1
e 792 799 2
e 793 617 1
e 794 10 1
e 794 11 2
e 794 15 2
e 794 795 1
e 794 807 1
e 795 11 1
e 795 808 1
e 796 11 4
e 796 32 1
e 796 48 2
e 796 69 1
e 796 440 1
e 796 446 1
e 796 797 1
e 797 9 1
e 797 32 1
e 797 48 2
e 797 54 1
e 797 802 1
e 798 11 6
e 798 48 1
e 798 51 2
e 798 53 2
e 798 69 1
e 798 369 1
e 798 440 1
e 798 446 1
e 798 796 4
e 798 805 2
e 799 800 1
e 800 10 1
e 800 51 1
e 800 53 1
e 800 291 1
e 800 335 1
e 800 801 1
e 801 10 1
e 801 11 1
e 801 51 1
e 801 53 2
e 801 335 1
e 801 812 1
e 802 36 2
e 802 54 1
e 802 788 1
e 802 803 2
e 802 806 1
e 803 36 1
e 803 802 1
e 803 806 1
e 804 6 2
e 804 17 2
e 804 293 2
e 805 10 2
e 805 21 2
e 805 51 2
e 805 294 2
e 805 804 2
e 806 36 2
e 806 788 1
e 806 802 1
e 807 10 2
e 807 11 1
e 807 53 1
e 807 816 2
e 808 10 1
e 808 11 1
e 808 51 1
e 808 53 1
e 808 291 1
e 808 809 1
e 809 10 2
e 809 11 1
e 809 51 1
e 809 53 2
e 809 291 1
e 809 807 1
e 810 10 1
e 810 11 1
e 810 51 1
e 810 53 2
e 810 291 1
e 810 811 1
e 811 9 1
e 811 11 1
e 811 77 1
e 811 814 1
e 812 10 1
e 812 11 1
e 812 51 1
e 812 53 2
e 812 291 1
e 812 813 1
e 813 9 1
e 813 10 1
e 813 11 1
e 813 53 1
e 813 75 1
e 813 77 1
e 813 815 1
e 814 53 1
e 814 794 1
e 815 9 1
e 815 11 2
e 815 51 1
e 815 53 1
e 815 77 1
e 815 810 1
e 816 442 1
e 816 617 1
e 816 619 1
e 816 817 1
e 817 617 1
e 817 855 2
e 818 11 1
e 818 36 1
e 818 48 1
e 818 819 1
e 818 820 1
e 819 9 2
e 819 10 2
e 819 11 2
e 819 36 1
e 819 48 1
e 819 60 2
e 819 95 2
e 819 174 2
e 819 820 1
e 820 48 2
e 820 54 1
e 820 821 2
e 820 822 1
e 821 48 1
e 821 825 1
e 822 11 2
e 822 34 1
e 822 821 1
e 822 823 1
e 822 824 1
e 823 11 2
e 823 32 1
e 823 48 1
e 823 54 1
e 823 824 1
e 823 830 1
e 823 831 1
e 824 11 2
e 824 32 1
e 824 48 1
e 824 819 1
e 826 750 1
e 826 827 1
e 827 11 1
e 827 822 1
e 828 750 1
e 828 827 1
e 828 829 1
e 829 11 113
e 829 13 1
e 829 16 2
e 829 31 2
e 829 44 2
e 829 45 2
e 829 49 2
e 829 50 2
e 829 54 3
e 829 55 2
e 829 60 1
e 829 64 1
e 829 71 1
e 829 79 1
e 829 95 2
e 829 115 2
e 829 123 1
e 829 126 1
e 829 127 2
e 829 139 2
e 829 166 2
e 829 170 2
e 829 171 2
e 829 201 2
e 829 206 2
e 829 212 2
e 829 215 1
e 829 363 1
e 829 364 1
e 829 366 1
e 829 370 1
e 829 372 1
e 829 374 1
e 829 381 1
e 829 408 2
e 829 461 2
e 829 486 1
e 829 531 1
e 829 533 1
e 829 534 1
e 829 535 1
e 829 537 2
e 829 538 1
e 829 539 1
e 829 540 2
e 829 541 1
e 829 542 1
e 829 543 1
e 829 548 1
e 829 550 1
e 829 552 1
e 829 554 1
e 829 562 1
e 829 563 1
e 829 568 1
e 829 585 2
e 829 598 2
e 829 605 2
e 829 608 1
e 829 609 2
e 829 660 1
e 829 668 1
e 829 677 2
e 829 740 1
e 829 750 3
e 829 751 1
e 829 822 1
e 829 827 2
e 829 835 2
e 829 840 2
e 829 861 1
e 829 863 2
e 829 864 2
e 829 865 1
e 829 866 2
e 829 867 1
e 829 868 2
e 829 869 2
e 829 871 2
e 829 872 2
e 829 873 1
e 829 874 2
e 829 875 2
e 829 876 1
e 829 877 2
e 829 880 1
e 829 882 2
e 829 885 1
e 829 886 1
e 829 887 1
e 829 888 2
e 829 889 2
e 829 890 2
e 829 891 2
e 829 892 1
e 829 894 2
e 829 899 1
e 829 900 2
e 829 901 2
e 829 902 1
e 829 903 1
e 829 904 2
e 829 905 1
e 829 906 1
e 829 907 2
e 829 908 1
e 829 909 2
e 829 910 2
e 829 911 2
e 829 912 2
e 829 913 2
e 829 914 2
e 829 915 2
e 829 916 1
e 829 917 1
e 829 918 2
e 829 919 2
e 829 920 2
e 829 921 2
e 830 11 1
e 830 32 1
e 830 48 2
e 830 818 1
e 831 54 1
e 831 346 2
e 832 28 1
e 832 30 1
e 832 412 1
e 832 833 1
e 832 834 1
e 832 838 1
e 833 28 1
e 833 30 1
e 833 834 1
e 835 7 2
e 835 34 1
e 835 36 1
e 835 174 1
e 835 471 1
e 835 832 2
e 835 836 1
e 835 837 1
e 836 34 1
e 836 36 1
e 836 837 1
e 838 5 1
e 838 7 1
e 838 59 1
e 838 412 1
e 838 1050 1
e 839 11 2
e 839 44 2
e 839 77 2
e 839 840 2
e 840 7 2
e 840 34 1
e 840 36 1
e 840 77 2
e 840 845 2
e 840 848 1
e 840 849 1
e 841 10 2
e 841 11 2
e 841 34 2
e 841 36 2
e 841 45 2
e 841 51 2
e 841 53 3
e 841 75 1
e 841 839 2
e 842 5 2
e 842 843 2
e 843 5 2
e 843 851 1
e 844 6 4
e 844 850 2
e 845 28 1
e 845 30 1
e 845 846 1
e 845 847 1
e 846 28 1
e 846 30 1
e 846 847 1
e 847 30 1
e 848 34 1
e 848 36 1
e 848 849 1
e 849 36 1
e 850 7 2
e 850 101 2
e 850 102 2
e 850 842 2
e 851 44 2
e 851 45 2
e 851 852 2
e 852 11 2
e 852 32 2
e 852 34 2
e 852 36 2
e 852 44 2
e 852 51 1
e 852 53 1
e 852 75 1
e 852 77 1
e 852 841 2
e 853 54 1
e 854 443 2
e 856 794 2
e 857 858 2
e 858 53 1
e 858 860 1
e 859 860 2
e 860 11 1
e 860 77 1
e 860 1061 1
e 861 11 1
e 861 534 1
e 862 508 2
e 863 11 2
e 863 864 2
e 864 7 2
e 864 34 1
e 864 36 1
e 864 45 2
e 864 601 2
e 864 969 2
e 864 1042 1
e 865 11 1
e 865 531 1
e 866 11 2
e 866 171 2
e 867 11 1
e 867 533 1
e 868 11 2
e 868 869 2
e 869 7 2
e 869 34 1
e 869 36 1
e 869 45 2
e 869 111 2
e 869 970 2
e 869 989 2
e 869 994 2
e 869 1001 1
e 870 247 1
e 871 11 2
e 871 872 2
e 872 7 2
e 872 34 1
e 872 36 1
e 872 971 2
e 872 1005 1
e 872 1007 1
e 873 11 1
e 873 64 1
e 875 11 2
e 875 835 2
e 876 11 1
e 876 548 1
e 877 11 2
e 877 115 2
e 878 78 2
e 879 125 1
e 880 11 1
e 880 123 1
e 881 204 1
e 882 11 2
e 882 206 2
e 883 76 2
e 884 74 2
e 885 11 1
e 885 562 1
e 886 11 1
e 886 60 1
e 887 11 1
e 887 126 1
e 888 11 2
e 888 127 2
e 889 11 2
e 889 598 2
e 890 11 2
e 890 891 2
e 891 34 1
e 891 36 1
e 891 45 2
e 891 1016 2
e 891 1021 1
e 891 1022 1
e 892 11 1
e 892 568 1
e 893 210 2
e 894 11 2
e 894 139 2
e 895 263 1
e 896 265 1
e 897 235 1
e 898 291 2
e 899 11 1
e 899 215 1
e 900 11 2
e 900 901 2
e 902 11 1
e 902 903 1
e 904 11 2
e 904 16 2
e 905 11 1
e 905 370 1
e 906 11 1
e 906 374 1
e 907 11 2
e 907 585 4
e 907 960 2
e 908 11 1
e 908 366 1
e 909 11 2
e 909 840 2
e 910 11 2
e 910 911 2
e 911 34 1
e 911 36 1
e 911 45 2
e 911 1044 2
e 911 1048 1
e 911 1049 1
e 912 11 2
e 912 913 2
e 914 11 2
e 914 915 2
e 916 11 1
e 916 538 1
e 917 11 1
e 917 372 1
e 918 11 2
e 918 919 2
e 919 34 1
e 919 36 1
e 919 45 2
e 919 982 2
e 919 1059 1
e 919 1060 1
e 920 11 2
e 920 537 2
e 921 11 2
e 921 461 2
e 922 269 1
e 923 243 1
e 924 11 2
e 924 540 2
e 924 829 2
e 925 579 1
e 926 11 1
e 926 541 1
e 926 829 1
e 927 11 2
e 927 408 2
e 927 829 2
e 929 11 2
e 929 45 2
e 929 829 2
e 930 11 2
e 930 49 2
e 930 829 2
e 931 831 2
e 932 376 2
e 933 11 1
e 933 363 1
e 933 829 1
e 934 11 2
e 934 170 2
e 934 829 2
e 935 335 2
e 936 717 2
e 937 855 2
e 938 11 1
e 938 554 1
e 938 829 1
e 939 558 2
e 940 11 1
e 940 535 1
e 940 829 1
e 941 11 1
e 941 539 1
e 941 829 1
e 942 11 1
e 942 552 1
e 942 829 1
e 943 11 2
e 943 605 2
e 943 829 2
e 944 11 1
e 944 542 1
e 944 829 1
e 945 11 1
e 945 550 1
e 945 829 1
e 946 11 2
e 946 212 2
e 946 829 2
e 947 11 1
e 947 563 1
e 947 829 1
e 948 22 2
e 949 9 2
e 950 11 2
e 950 201 2
e 950 829 2
e 951 11 1
e 951 660 1
e 951 829 1
e 952 11 1
e 952 608 1
e 952 829 1
e 953 11 2
e 953 166 2
e 953 829 2
e 954 118 2
e 955 120 2
e 956 11 1
e 956 13 1
e 956 829 1
e 957 467 1
e 958 466 1
e 959 11 2
e 959 55 2
e 959 829 2
e 960 11 2
e 960 44 2
e 960 585 2
e 960 829 2
e 961 11 1
e 961 486 1
e 961 829 1
e 962 11 1
e 962 543 1
e 962 829 1
e 963 11 2
e 963 95 2
e 963 829 2
e 964 710 2
e 965 11 1
e 965 381 1
e 965 829 1
e 966 119 2
e 967 11 2
e 967 609 2
e 967 829 2
e 968 11 1
e 968 668 1
e 968 829 1
e 969 28 1
e 969 30 1
e 969 1040 1
e 970 28 1
e 970 30 1
e 970 42 2
e 970 990 2
e 970 999 1
e 971 28 1
e 971 30 1
e 971 1003 1
e 972 42 1
e 972 54 2
e 972 177 2
e 972 973 3
e 973 177 2
e 974 11 2
e 974 28 1
e 974 30 1
e 974 891 2
e 974 1019 1
e 974 1020 1
e 975 44 2
e 975 842 2
e 976 100 1
e 976 102 1
e 977 11 1
e 977 51 1
e 977 53 1
e 977 507 1
e 977 978 2
e 978 7 2
e 978 99 1
e 978 100 1
e 978 101 1
e 978 102 1
e 978 976 2
e 979 6 1
e 979 177 1
e 979 980 1
e 979 993 1
e 980 97 2
e 980 177 1
e 980 197 2
e 980 993 1
e 982 45 2
e 982 983 2
e 983 6 1
e 983 42 2
e 984 6 2
e 984 7 1
e 984 17 1
e 984 20 1
e 984 988 1
e 985 9 1
e 985 11 2
e 985 77 1
e 985 986 2
e 985 1044 1
e 986 5 1
e 986 7 1
e 986 1043 1
e 987 11 1
e 987 24 1
e 987 988 2
e 988 7 1
e 988 20 1
e 989 7 2
e 989 9 3
e 989 11 4
e 989 44 1
e 989 45 3
e 989 51 1
e 989 77 1
e 989 111 2
e 989 291 1
e 989 869 1
e 989 990 2
e 989 997 2
e 989 1031 1
e 990 7 2
e 990 42 2
e 991 723 2
e 991 731 2
e 992 54 2
e 992 993 2
e 992 1033 1
e 993 177 1
e 994 39 2
e 994 997 2
e 995 272 1
e 995 274 1
e 995 278 1
e 995 309 1
e 996 11 1
e 996 32 1
e 996 48 1
e 996 111 8
e 996 255 1
e 996 268 1
e 996 272 1
e 996 274 1
e 996 278 1
e 996 309 1
e 996 310 1
e 996 311 1
e 996 995 7
e 997 39 2
e 997 111 2
e 998 28 1
e 998 30 1
e 998 970 1
e 998 999 1
e 1000 34 1
e 1000 36 1
e 1000 869 1
e 1000 1001 1
e 1002 28 1
e 1002 30 1
e 1002 971 1
e 1002 1003 1
e 1004 34 1
e 1004 36 1
e 1004 872 1
e 1004 1005 1
e 1006 9 1
e 1006 10 2
e 1006 206 1
e 1006 419 1
e 1006 872 1
e 1007 10 1
e 1007 11 1
e 1007 335 1
e 1007 1027 1
e 1008 10 1
e 1008 11 1
e 1008 24 1
e 1008 291 1
e 1008 578 2
e 1008 582 1
e 1008 1018 2
e 1009 11 1
e 1009 48 1
e 1009 1010 1
e 1010 54 1
e 1010 1012 1
e 1011 10 1
e 1011 11 1
e 1011 51 1
e 1011 53 1
e 1011 1009 1
e 1012 54 2
e 1012 352 1
e 1013 1014 1
e 1014 9 1
e 1014 10 1
e 1014 11 1
e 1014 1006 1
e 1015 9 3
e 1015 10 1
e 1015 51 1
e 1015 77 1
e 1015 989 2
e 1015 1016 1
e 1017 10 1
e 1017 11 1
e 1017 24 1
e 1017 291 1
e 1017 578 1
e 1017 1008 1
e 1017 1018 1
e 1018 578 2
e 1018 582 1
e 1019 28 1
e 1019 30 1
e 1019 1020 1
e 1020 30 1
e 1021 34 1
e 1021 36 1
e 1021 1022 1
e 1022 36 1
e 1023 9 1
e 1023 11 2
e 1023 1024 1
e 1024 9 1
e 1024 10 1
e 1024 11 1
e 1024 75 1
e 1024 77 1
e 1024 1037 1
e 1025 11 1
e 1025 1026 1
e 1026 10 1
e 1026 11 1
e 1026 170 1
e 1026 1032 1
e 1027 10 2
e 1027 11 3
e 1027 51 1
e 1027 53 1
e 1027 55 1
e 1027 291 1
e 1027 335 1
e 1027 391 1
e 1027 1028 1
e 1028 53 1
e 1028 55 1
e 1028 1030 1
e 1029 9 2
e 1029 977 2
e 1030 11 1
e 1030 55 1
e 1030 291 1
e 1030 1023 1
e 1031 11 1
e 1031 291 1
e 1031 1025 1
e 1032 11 1
e 1032 170 1
e 1033 10 1
e 1033 54 1
e 1033 1011 1
e 1034 174 1
e 1034 507 1
e 1035 174 1
e 1035 1036 1
e 1037 11 1
e 1037 77 1
e 1038 11 1
e 1038 77 1
e 1038 1036 1
e 1039 28 1
e 1039 30 1
e 1039 969 1
e 1039 1040 1
e 1041 34 1
e 1041 36 1
e 1041 864 1
e 1041 1042 1
e 1043 5 1
e 1043 42 2
e 1044 9 1
e 1044 45 2
e 1045 28 1
e 1045 30 1
e 1045 42 2
e 1045 1043 2
e 1045 1046 1
e 1045 1047 1
e 1046 28 1
e 1046 30 1
e 1046 1047 1
e 1047 30 1
e 1048 34 1
e 1048 36 1
e 1048 1049 1
e 1049 36 1
e 1050 5 1
e 1050 7 1
e 1050 99 1
e 1050 100 1
e 1050 1051 1
e 1051 6 1
e 1051 99 1
e 1051 983 1
e 1052 5 1
e 1052 7 1
e 1052 99 1
e 1052 100 1
e 1052 1053 1
e 1053 6 1
e 1053 99 1
e 1053 984 1
e 1054 10 4
e 1054 987 2
e 1055 10 2
e 1055 11 1
e 1055 75 1
e 1055 77 1
e 1055 985 1
e 1055 1054 2
e 1056 28 1
e 1056 30 1
e 1056 42 2
e 1056 983 2
e 1056 1057 1
e 1056 1058 1
e 1057 28 1
e 1057 30 1
e 1057 1058 1
e 1058 30 1
e 1059 34 1
e 1059 36 1
e 1059 1060 1
e 1060 36 1
e 1061 11 1
e 1061 48 1
e 1061 612 1
